web-scraper-order;web-scraper-start-url;Adresse;Art;Datum;Preis;Preis2
1671562145-160;https://www.benzin-preis.ch/suche?next=2482;"Jubin

Route des Ouges, 1660 Les Moulins";Bleifrei;18.04.2022;2,060 sFr;1,970 sFr
1671562147-161;https://www.benzin-preis.ch/suche?next=2481;"Jubin

Route du Fragnolet 1, 1660 Château-d'Oex";Bleifrei;18.04.2022;2,060 sFr;1,970 sFr
1671562149-162;https://www.benzin-preis.ch/suche?next=2480;"Garage de Lioson

Route du Col des Mosses 62, 1862 Les Mosses";Bleifrei;18.04.2022;2,060 sFr;1,970 sFr
1671562151-163;https://www.benzin-preis.ch/suche?next=2479;"Jubin

Avenue du Chamossaire 9, 1860 Aigle";Bleifrei;18.04.2022;2,060 sFr;1,970 sFr
1671562153-164;https://www.benzin-preis.ch/suche?next=2478;"Migrol Service Olten

Aarburgerstr. 115, 4600 Olten";Bleifrei;06.04.2022;2,060 sFr;1,930 sFr
1671562155-165;https://www.benzin-preis.ch/suche?next=2477;"Ruedi Rüssel

Im Herzel 7, 4614 Hägendorf";Bleifrei;01.04.2022;2,060 sFr;1,930 sFr
1671562157-166;https://www.benzin-preis.ch/suche?next=2476;"Eni

Hauptstr. 119, 2575 Täuffelen";Bleifrei;14.08.2022;2,060 sFr;1,820 sFr
1671562159-167;https://www.benzin-preis.ch/suche?next=2475;"Coop Pronto

Rue de Lyon 100, 1203 Genève";Bleifrei;17.03.2022;2,060 sFr;1,960 sFr
1671562161-168;https://www.benzin-preis.ch/suche?next=2474;"Socar

San Bernardino, 6565 S. Bernardino";Bleifrei;21.03.2022;2,059 sFr;1,959 sFr
1671562163-169;https://www.benzin-preis.ch/suche?next=2473;"Ruedi Rüssel

Hendschikerstrasse 9, 5600 Lenzburg";Bleifrei;22.08.2022;2,050 sFr;1,840 sFr
1671562165-170;https://www.benzin-preis.ch/suche?next=2472;"Go Gialla

Via Gaggiolo 19, 6855 Stabio";Bleifrei;21.03.2022;2,050 sFr;1,950 sFr
1671562167-171;https://www.benzin-preis.ch/suche?next=2471;"esca

Via Gaggiolo 57, 6855 Stabio";Bleifrei;21.03.2022;2,050 sFr;1,950 sFr
1671562169-172;https://www.benzin-preis.ch/suche?next=2470;"Euro Petrolio

Via Gaggiolo 52, 6855 Stabio";Bleifrei;21.03.2022;2,050 sFr;1,950 sFr
1671562171-173;https://www.benzin-preis.ch/suche?next=2469;"Sprint Shop

Via Gaggiolo 61, 6855 Stabio";Bleifrei;21.03.2022;2,050 sFr;1,950 sFr
1671562173-174;https://www.benzin-preis.ch/suche?next=2468;"esca

Via Gaggiolo 54, 6855 Stabio";Bleifrei;21.03.2022;2,050 sFr;1,950 sFr
1671562175-175;https://www.benzin-preis.ch/suche?next=2467;"Mini Prix

Oltnerstr. 3, 4622 Egerkingen";Bleifrei;01.04.2022;2,050 sFr;1,920 sFr
1671562178-176;https://www.benzin-preis.ch/suche?next=2466;"Migrol

Oltnerstr. 46, 4622 Egerkingen";Bleifrei;01.04.2022;2,050 sFr;1,920 sFr
1671562179-177;https://www.benzin-preis.ch/suche?next=2465;"Migrol

Av. Louis-Casaï 74, 1216 Cointrin";Bleifrei;23.04.2022;2,050 sFr;1,940 sFr
1671562182-178;https://www.benzin-preis.ch/suche?next=2464;"Gioia

Via Gaggiolo 22, 6855 Stabio";Bleifrei;21.03.2022;2,050 sFr;1,950 sFr
1671562185-179;https://www.benzin-preis.ch/suche?next=2463;"Coop

Wattstrasse 3, 9240 Uzwil";Bleifrei;26.04.2022;2,050 sFr;1,940 sFr
1671562187-180;https://www.benzin-preis.ch/suche?next=2462;"Tamoil

Via Cantonale, 6814 Lamone";Bleifrei;21.03.2022;2,050 sFr;1,950 sFr
1671562189-181;https://www.benzin-preis.ch/suche?next=2461;"Scall

Hauptstr. 1, 5113 Holderbank AG";Bleifrei;09.03.2022;2,049 sFr;1,759 sFr
1671562191-182;https://www.benzin-preis.ch/suche?next=2460;"Agip

Pfäffikerstr. 32, 8610 Uster";Bleifrei;05.09.2022;2,045 sFr;1,915 sFr
1671562193-183;https://www.benzin-preis.ch/suche?next=2459;"Oechslin AG

Birchli 3, 8840 Einsiedeln";Bleifrei;04.09.2022;2,040 sFr;1,910 sFr
1671562195-184;https://www.benzin-preis.ch/suche?next=2458;"Tamoil

Route de l'Intyamon 108, 1666 Villars-sous-Mont";Bleifrei;18.04.2022;2,040 sFr;1,950 sFr
1671562197-185;https://www.benzin-preis.ch/suche?next=2457;"Schachengarage

Looweg 2, 9463 Oberriet SG";Bleifrei;10.05.2022;2,040 sFr;1,900 sFr
1671562199-186;https://www.benzin-preis.ch/suche?next=2456;"Jubin

Route de Saillon 94, 1926 Fully";Bleifrei;18.04.2022;2,040 sFr;1,950 sFr
1671562202-187;https://www.benzin-preis.ch/suche?next=2455;"Jubin

Avenue des Comtes de Savoie, 1913 Saillon";Bleifrei;18.04.2022;2,040 sFr;1,950 sFr
1671562205-188;https://www.benzin-preis.ch/suche?next=2454;"Avia

Seeburgstr. 1, 6000 Luzern";Bleifrei;12.04.2022;2,040 sFr;1,950 sFr
1671562207-189;https://www.benzin-preis.ch/suche?next=2453;"Ruedi Rüssel

Morgentalstr. 24, 8355 Aadorf";Bleifrei;27.03.2022;2,040 sFr;1,880 sFr
1671562209-190;https://www.benzin-preis.ch/suche?next=2452;"Socar

Via della Posta 23, 6934 Bioggio";Bleifrei;21.03.2022;2,040 sFr;1,940 sFr
1671562211-191;https://www.benzin-preis.ch/suche?next=2451;"Lenzlinger Söhne AG

Herrenweg 157, 8330 Pfäffikon ZH";Bleifrei;30.08.2022;2,040 sFr;1,850 sFr
1671562213-192;https://www.benzin-preis.ch/suche?next=2450;"Eni

Monte Ceneri, 6802 Rivera";Bleifrei;21.03.2022;2,040 sFr;1,940 sFr
1671562215-193;https://www.benzin-preis.ch/suche?next=2449;"Eni

Bricola, 6802 Rivera";Bleifrei;21.03.2022;2,040 sFr;1,940 sFr
1671562217-194;https://www.benzin-preis.ch/suche?next=2448;"Avia

Via Cantonale, 6802 Rivera";Bleifrei;21.03.2022;2,040 sFr;1,940 sFr
1671562219-195;https://www.benzin-preis.ch/suche?next=2447;"Oil

Hochstr. 73, 8330 Pfäffikon ZH";Bleifrei;30.08.2022;2,040 sFr;1,850 sFr
1671562221-196;https://www.benzin-preis.ch/suche?next=2446;"Tamoil

Via Cantonale, 6804 Bironico";Bleifrei;21.03.2022;2,040 sFr;1,940 sFr
1671562223-197;https://www.benzin-preis.ch/suche?next=2445;"Shell

Via Cantonale, 6804 Bironico";Bleifrei;21.03.2022;2,040 sFr;1,940 sFr
1671562225-198;https://www.benzin-preis.ch/suche?next=2444;"Eni City

Via Serta, 6814 Lamone";Bleifrei;21.03.2022;2,040 sFr;1,940 sFr
1671562227-199;https://www.benzin-preis.ch/suche?next=2443;"City Moesa SA

Campagnola, 6534 S. Vittore";Bleifrei;21.03.2022;2,035 sFr;1,935 sFr
1671562230-200;https://www.benzin-preis.ch/suche?next=2442;"Socar Gotthard

A2 West, 6467 Schattdorf";Bleifrei;28.10.2022;2,035 sFr;2,005 sFr
1671562232-201;https://www.benzin-preis.ch/suche?next=2441;"Shell

Route de Pra Riond 4, 1635 La Tour-de-Trême";Bleifrei;18.04.2022;2,030 sFr;1,940 sFr
1671562234-202;https://www.benzin-preis.ch/suche?next=2440;"Coop Pronto

Route de Pra Riond 1, 1635 La Tour-de-Trême";Bleifrei;18.04.2022;2,030 sFr;1,940 sFr
1671562236-203;https://www.benzin-preis.ch/suche?next=2439;"Ruedi Rüssel

Seestr. 1375, 9322 Egnach";Bleifrei;22.08.2022;2,030 sFr;1,820 sFr
1671562238-204;https://www.benzin-preis.ch/suche?next=2438;"Ruedi Rüssel

Aarburgerstr. 96, 4600 Olten";Bleifrei;06.04.2022;2,030 sFr;1,900 sFr
1671562242-205;https://www.benzin-preis.ch/suche?next=2437;"Combustia

Route de Saillon 178, 1926 Fully";Bleifrei;18.04.2022;2,030 sFr;1,940 sFr
1671562276-222;https://www.benzin-preis.ch/suche?next=2420;"Alpina Tankstelle

Dorfstrasse 42, 7563 Samnaun Dorf";Bleifrei;21.09.2020;1,140 sFr;1,640 sFr
1671562278-223;https://www.benzin-preis.ch/suche?next=2419;"Landi TopShop

Entlebucherstr. 79, 6110 Wolhusen";Bleifrei;12.04.2022;2,020 sFr;1,930 sFr
1671562280-224;https://www.benzin-preis.ch/suche?next=2418;"Simeond

Chemin d'Entre-Bois 21, 1018 Lausanne";Bleifrei;03.09.2022;2,020 sFr;1,890 sFr
1671562282-225;https://www.benzin-preis.ch/suche?next=2417;"station Miniprix

rte Vanel 121, 1647 Corbières";Bleifrei;18.04.2022;2,020 sFr;1,930 sFr
1671562284-226;https://www.benzin-preis.ch/suche?next=2416;"Eni

Via San Gottardo, 6593 Cadenazzo";Bleifrei;21.03.2022;2,020 sFr;1,920 sFr
1671562286-227;https://www.benzin-preis.ch/suche?next=2415;"Eni

Via Bellinzona 17, 6512 Giubiasco";Bleifrei;21.03.2022;2,020 sFr;1,920 sFr
1671562288-228;https://www.benzin-preis.ch/suche?next=2414;"Shell

Schaffhauserstr. 152, 8400 Winterthur";Bleifrei;06.03.2022;2,020 sFr;1,980 sFr
1671562290-229;https://www.benzin-preis.ch/suche?next=2413;"Avia

Zürichstr. 44, 8600 Dübendorf";Bleifrei;06.03.2022;2,020 sFr;1,980 sFr
1671562292-230;https://www.benzin-preis.ch/suche?next=2412;"Eni

Via San Gottardo, 6500 Bellinzona";Bleifrei;21.03.2022;2,020 sFr;1,920 sFr
1671562294-231;https://www.benzin-preis.ch/suche?next=2411;"Socar

Via San Gottardo 129, 6500 Bellinzona";Bleifrei;21.03.2022;2,020 sFr;1,920 sFr
1671562296-232;https://www.benzin-preis.ch/suche?next=2410;"Eni

Via Emilio Motta, 6500 Bellinzona";Bleifrei;21.03.2022;2,020 sFr;1,920 sFr
1671562298-233;https://www.benzin-preis.ch/suche?next=2409;"Coop

Via Monte Ceneri 20, 6512 Giubiasco";Bleifrei;21.03.2022;2,020 sFr;1,920 sFr
1671562300-234;https://www.benzin-preis.ch/suche?next=2408;"Socar

Via Franco Zorzi 36, 6500 Bellinzona";Bleifrei;21.03.2022;2,020 sFr;1,920 sFr
1671562304-235;https://www.benzin-preis.ch/suche?next=2407;"Helbling Schifftankstelle

Strandweg 33, 8716 Schmerikon";Bleifrei;20.10.2022;2,010 sFr;1,980 sFr
1671562307-236;https://www.benzin-preis.ch/suche?next=2406;"Sihlsee-Garage, Andermatt AG

Grosserstrasse 34, 8841 Gross";Bleifrei;05.09.2022;2,010 sFr;1,880 sFr
1671562309-237;https://www.benzin-preis.ch/suche?next=2405;"Shell

Industriestr. 20a, 8604 Volketswil";Bleifrei;05.09.2022;2,010 sFr;1,880 sFr
1671562312-238;https://www.benzin-preis.ch/suche?next=2404;"Shell

Freiburgstr. 508, 3018 Bern";Bleifrei;18.04.2022;2,010 sFr;1,920 sFr
1671562314-239;https://www.benzin-preis.ch/suche?next=2403;"Avia

Freiburgstr. 528, 3172 Niederwangen BE";Bleifrei;18.04.2022;2,010 sFr;1,920 sFr
1671562316-240;https://www.benzin-preis.ch/suche?next=2402;"Migrol Tankstelle

Hauptstr. 69, 2557 Studen BE";Bleifrei;22.07.2022;2,010 sFr;1,740 sFr
1671562318-241;https://www.benzin-preis.ch/suche?next=2401;"Mini Prix

Route de l'Intyamon 14, 1669 Neirivue";Bleifrei;18.04.2022;2,010 sFr;1,920 sFr
1671562320-242;https://www.benzin-preis.ch/suche?next=2400;"Tamoil

Balmhofmatte, 3856 Brienzwiler";Bleifrei;12.04.2022;2,010 sFr;1,920 sFr
1671562322-243;https://www.benzin-preis.ch/suche?next=2399;"Migrol

Dorf 62, 6160 Entlebuch";Bleifrei;12.04.2022;2,010 sFr;1,920 sFr
1671562324-244;https://www.benzin-preis.ch/suche?next=2398;"Schuetzenmatt Garage

Hauptstr., 6160 Entlebuch";Bleifrei;12.04.2022;2,010 sFr;1,920 sFr
1671562327-245;https://www.benzin-preis.ch/suche?next=2397;"Tamoil

Aebnit 96, 3614 Unterlangenegg";Bleifrei;12.04.2022;2,010 sFr;1,920 sFr
1671562329-246;https://www.benzin-preis.ch/suche?next=2396;"Migrol

In der Au 2, 8406 Winterthur";Bleifrei;06.03.2022;2,010 sFr;1,970 sFr
1671562331-247;https://www.benzin-preis.ch/suche?next=2395;"Agrola

Kreuzweg 108, 3614 Unterlangenegg";Bleifrei;12.04.2022;2,010 sFr;1,920 sFr
1671562332-248;https://www.benzin-preis.ch/suche?next=2394;"Mini Prix

Rue de l'Ancien Comté 4, 1635 La Tour-de-Trême";Bleifrei;18.04.2022;2,010 sFr;1,920 sFr
1671562335-249;https://www.benzin-preis.ch/suche?next=2393;"Coop Pronto

Krankenhausstr. 1, 3600 Thun";Bleifrei;12.04.2022;2,010 sFr;1,920 sFr
1671562337-250;https://www.benzin-preis.ch/suche?next=2392;"Gioia

Via San Gottardo 65, 6500 Bellinzona";Bleifrei;21.03.2022;2,010 sFr;1,910 sFr
1671562339-251;https://www.benzin-preis.ch/suche?next=2391;"Coop Pronto

Lindenstrasse, 6000 Luzern";Bleifrei;12.04.2022;2,010 sFr;1,920 sFr
1671562341-252;https://www.benzin-preis.ch/suche?next=2390;"Tamoil

via Paradiso 22, 6924 Sorengo";Bleifrei;21.03.2022;2,010 sFr;1,910 sFr
1671562343-253;https://www.benzin-preis.ch/suche?next=2389;"Garage Abegglen

Hauptstr. 243, 3855 Brienz BE";Bleifrei;12.04.2022;2,010 sFr;1,920 sFr
1671562345-254;https://www.benzin-preis.ch/suche?next=2388;"Coop Pronto

Allmendstr. 49, 2562 Port";Bleifrei;11.03.2022;2,010 sFr;1,840 sFr
1671562347-255;https://www.benzin-preis.ch/suche?next=2387;"BP

Via Clemente Maraini 6, 6900 Lugano";Bleifrei;21.03.2022;2,010 sFr;1,910 sFr
1671562349-256;https://www.benzin-preis.ch/suche?next=2386;"Take 24

Zürcherstr. 62, 8406 Winterthur";Bleifrei;06.03.2022;2,009 sFr;1,969 sFr
1671562351-257;https://www.benzin-preis.ch/suche?next=2385;"BP

Via Cantonale 15, 6815 Melide";Bleifrei;21.03.2022;2,000 sFr;1,900 sFr
1671562353-258;https://www.benzin-preis.ch/suche?next=2384;"Eni

Via Cantonale 31, 6815 Melide";Bleifrei;21.03.2022;2,000 sFr;1,900 sFr
1671562355-259;https://www.benzin-preis.ch/suche?next=2383;"Eni

Riva Paradiso 40, 6900 Paradiso";Bleifrei;21.03.2022;2,000 sFr;1,900 sFr
1671562357-260;https://www.benzin-preis.ch/suche?next=2382;"Agrola

Freiburgstrasse 900, 3174 Thörishaus";Bleifrei;18.04.2022;2,000 sFr;1,910 sFr
1671562359-261;https://www.benzin-preis.ch/suche?next=2381;"Eni

Via Cantonale, 6928 Manno";Bleifrei;21.03.2022;2,000 sFr;1,900 sFr
1671562362-262;https://www.benzin-preis.ch/suche?next=2380;"Mini Prix

Route de Berne 24, 1700 Fribourg";Bleifrei;18.04.2022;2,000 sFr;1,910 sFr
1671562365-263;https://www.benzin-preis.ch/suche?next=2379;"Mini Prix

Route du Stadtberg 1b, 1700 Fribourg";Bleifrei;18.04.2022;2,000 sFr;1,910 sFr
1671562367-264;https://www.benzin-preis.ch/suche?next=2378;"Socar

Ringstr. 17, 8600 Dübendorf";Bleifrei;06.03.2022;2,000 sFr;1,960 sFr
1671562369-265;https://www.benzin-preis.ch/suche?next=2377;"Agrola

Zugerstr. 4, 6403 Küssnacht am Rigi";Bleifrei;12.04.2022;2,000 sFr;1,910 sFr
1671562371-266;https://www.benzin-preis.ch/suche?next=2376;"Oeltrans

Glockentalstr. 37, 3612 Steffisburg";Bleifrei;12.04.2022;2,000 sFr;1,910 sFr
1671562373-267;https://www.benzin-preis.ch/suche?next=2375;"Jura-Garage Peter AG

Jurastr. 15, 3294 Büren an der Aare";Bleifrei;25.04.2022;2,000 sFr;1,890 sFr
1671562375-268;https://www.benzin-preis.ch/suche?next=2374;"Shell

Bielstrassse 50, 4537 Wiedlisbach";Bleifrei;20.04.2022;2,000 sFr;1,910 sFr
1671562377-269;https://www.benzin-preis.ch/suche?next=2373;"BP

Luzernerstr. 44, 6045 Meggen";Bleifrei;12.04.2022;2,000 sFr;1,910 sFr
1671562379-270;https://www.benzin-preis.ch/suche?next=2372;"Agrola

Luzernerstr. 47 , 6045 Meggen";Bleifrei;12.04.2022;2,000 sFr;1,910 sFr
1671562381-271;https://www.benzin-preis.ch/suche?next=2371;"Shell

Gotthardstr. 45 , 6045 Meggen";Bleifrei;12.04.2022;2,000 sFr;1,910 sFr
1671562383-272;https://www.benzin-preis.ch/suche?next=2370;"BP

Langfeldstrasse 1, 4528 Zuchwil";Bleifrei;28.03.2022;2,000 sFr;1,840 sFr
1671562385-273;https://www.benzin-preis.ch/suche?next=2369;"Ruedi Rüssel

Seestr. 41, 3658 Merligen";Bleifrei;12.04.2022;2,000 sFr;1,910 sFr
1671562387-274;https://www.benzin-preis.ch/suche?next=2368;"Coop Pronto

Zürichstr. 70, 8306 Brüttisellen";Bleifrei;06.03.2022;2,000 sFr;1,960 sFr
1671562389-275;https://www.benzin-preis.ch/suche?next=2367;"BP

Via Vedeggio 3, 6928 Manno";Bleifrei;21.03.2022;2,000 sFr;1,900 sFr
1671562391-276;https://www.benzin-preis.ch/suche?next=2366;"Gustoil

Birkenweg 1, 3363 Oberönz";Bleifrei;16.03.2022;2,000 sFr;1,900 sFr
1671562393-277;https://www.benzin-preis.ch/suche?next=2365;"Euro Service

Via Monte Ceneri 11, 6512 Giubiasco";Bleifrei;21.03.2022;2,000 sFr;1,900 sFr
1671562395-278;https://www.benzin-preis.ch/suche?next=2364;"Coop

Hauptstr. 62, 4853 Murgenthal";Bleifrei;04.09.2022;2,000 sFr;1,870 sFr
1671562397-279;https://www.benzin-preis.ch/suche?next=2363;"Bellevue-Garage

Zürcherstrasse 45, 8908 Hedingen";Bleifrei;19.04.2022;1,999 sFr;1,909 sFr
1671562400-280;https://www.benzin-preis.ch/suche?next=2362;"Migrol Service

Via Cantonale, 6934 Bioggio";Bleifrei;21.03.2022;1,990 sFr;1,890 sFr
1671562401-281;https://www.benzin-preis.ch/suche?next=2361;"Migrol Service

Via Cantonale, 6928 Manno";Bleifrei;21.03.2022;1,990 sFr;1,890 sFr
1671562403-282;https://www.benzin-preis.ch/suche?next=2360;"BP

Strada Regina, 6982 Agno";Bleifrei;21.03.2022;1,990 sFr;1,890 sFr
1671562406-283;https://www.benzin-preis.ch/suche?next=2359;"Hergol

Hauptstrasse 56, 6182 Escholzmatt";Bleifrei;12.04.2022;1,990 sFr;1,900 sFr
1671562408-284;https://www.benzin-preis.ch/suche?next=2358;"Tankstop Lammbach Ag

Hauptstr., 3855 Brienz BE";Bleifrei;12.04.2022;1,990 sFr;1,900 sFr
1671562410-285;https://www.benzin-preis.ch/suche?next=2357;"Hergol

Luzernerstr. 26, 6045 Meggen";Bleifrei;12.04.2022;1,990 sFr;1,900 sFr
1671562412-286;https://www.benzin-preis.ch/suche?next=2356;"Migrol

Hauptstrasse 128, 6182 Escholzmatt";Bleifrei;12.04.2022;1,990 sFr;1,900 sFr
1671562414-287;https://www.benzin-preis.ch/suche?next=2355;"oeltrans

Lauenenstr. 2, 3855 Brienz BE";Bleifrei;12.04.2022;1,990 sFr;1,900 sFr
1671562416-288;https://www.benzin-preis.ch/suche?next=2354;"Deitingen-Süd

Deitingen-Süd, 4543 Deitingen";Bleifrei;28.10.2022;1,989 sFr;1,959 sFr
1671562418-289;https://www.benzin-preis.ch/suche?next=2353;"Avia

Süderen, 3618 Süderen";Bleifrei;12.04.2022;1,980 sFr;1,890 sFr
1671562421-290;https://www.benzin-preis.ch/suche?next=2352;"Horber AG

Horben, 9642 Ebnat-Kappel";Bleifrei;06.03.2022;1,980 sFr;1,940 sFr
1671562423-291;https://www.benzin-preis.ch/suche?next=2351;"Agrola

Tanneggerstr. 4, 8374 Dussnang";Bleifrei;08.04.2022;1,980 sFr;1,890 sFr
1671562426-292;https://www.benzin-preis.ch/suche?next=2350;"Landi

Toggenburgstr. 40, 9652 Neu St. Johann";Bleifrei;06.03.2022;1,980 sFr;1,940 sFr
1671562429-293;https://www.benzin-preis.ch/suche?next=2349;"Socar

Willikonerstr. 66, 8618 Oetwil am See";Bleifrei;25.09.2022;1,980 sFr;1,920 sFr
1671562431-294;https://www.benzin-preis.ch/suche?next=2348;"Kreuzgarage

Löwenstr. 1, 8133 Esslingen";Bleifrei;25.09.2022;1,980 sFr;1,920 sFr
1671562433-295;https://www.benzin-preis.ch/suche?next=2347;"Deitingen-Nord

Deitingen-Nord, 4543 Deitingen";Bleifrei;28.10.2022;1,979 sFr;1,949 sFr
1671562435-296;https://www.benzin-preis.ch/suche?next=2346;"Agrola

Bernstrasse, 6144 Zell LU";Bleifrei;12.11.2022;1,975 sFr;1,865 sFr
1671562437-297;https://www.benzin-preis.ch/suche?next=2345;"Agrola TopShop

Schürmatt 3, 6247 Schötz";Bleifrei;13.11.2022;1,975 sFr;1,865 sFr
1671562439-298;https://www.benzin-preis.ch/suche?next=2344;"Socar

Hauptstrasse, 7537 Müstair";Bleifrei;31.10.2022;1,970 sFr;1,940 sFr
1671562442-299;https://www.benzin-preis.ch/suche?next=2343;"Avia

Masanserstr. 133 , 7000 Chur";Bleifrei;08.11.2022;1,970 sFr;1,860 sFr
1671562445-300;https://www.benzin-preis.ch/suche?next=2342;"Eni

Masanserstr. 61, 7000 Chur";Bleifrei;08.11.2022;1,970 sFr;1,860 sFr
1671562447-301;https://www.benzin-preis.ch/suche?next=2341;"Avia

Freiburgstrasse 17, 3175 Flamatt";Bleifrei;18.04.2022;1,970 sFr;1,880 sFr
1671562448-302;https://www.benzin-preis.ch/suche?next=2340;"Avia

Lanthen 191, 3185 Schmitten FR";Bleifrei;18.04.2022;1,970 sFr;1,880 sFr
1671562450-303;https://www.benzin-preis.ch/suche?next=2339;"ABC Garage R. Schlegel

Zugerstr. 30, 6403 Küssnacht am Rigi";Bleifrei;13.11.2022;1,970 sFr;1,860 sFr
1671562452-304;https://www.benzin-preis.ch/suche?next=2338;"Auto Niederhäuser AG

Lanthen 211, 3185 Schmitten FR";Bleifrei;18.04.2022;1,970 sFr;1,880 sFr
1671562454-305;https://www.benzin-preis.ch/suche?next=2337;"Freie Tankstelle

Rue de l'Ancien Comté 104, 1635 La Tour-de-Trême";Bleifrei;18.04.2022;1,970 sFr;1,880 sFr
1671562456-306;https://www.benzin-preis.ch/suche?next=2336;"Shell

Luzernstrasse 4, 4528 Zuchwil";Bleifrei;28.04.2022;1,970 sFr;1,860 sFr
1671562458-307;https://www.benzin-preis.ch/suche?next=2335;"Gustoil

Bernstrasse 7, 4923 Wynau";Bleifrei;04.09.2022;1,970 sFr;1,840 sFr
1671562461-308;https://www.benzin-preis.ch/suche?next=2334;"Eni

Esslingerstr. 39, 8618 Oetwil am See";Bleifrei;25.09.2022;1,970 sFr;1,910 sFr
1671562462-309;https://www.benzin-preis.ch/suche?next=2333;"Landi

Rütimatt 2, 6218 Ettiswil";Bleifrei;12.11.2022;1,970 sFr;1,860 sFr
1671562464-310;https://www.benzin-preis.ch/suche?next=2332;"Migrol

Via Lugano 21, 6982 Agno";Bleifrei;21.03.2022;1,970 sFr;1,870 sFr
1671562467-311;https://www.benzin-preis.ch/suche?next=2331;"Coop Pronto

Zugerstrasse 40 , 6403 Küssnacht am Rigi";Bleifrei;13.11.2022;1,970 sFr;1,860 sFr
1671562469-312;https://www.benzin-preis.ch/suche?next=2330;"Tamoil

Surentalstrasse , 6210 Sursee";Bleifrei;12.11.2022;1,970 sFr;1,860 sFr
1671562470-313;https://www.benzin-preis.ch/suche?next=2329;"Shell-Tankstelle

Vorstatt 28, 6244 Nebikon";Bleifrei;13.11.2022;1,970 sFr;1,860 sFr
1671562473-314;https://www.benzin-preis.ch/suche?next=2328;"Garage Seeholzer

Vorstatt 7, 6244 Nebikon";Bleifrei;13.11.2022;1,970 sFr;1,860 sFr
1671562474-315;https://www.benzin-preis.ch/suche?next=2327;"Socar

Moosgasse, 6210 Sursee";Bleifrei;12.11.2022;1,970 sFr;1,860 sFr
1671562477-316;https://www.benzin-preis.ch/suche?next=2326;"Ben S. Shop & Change

Route de Bellegarde 71, 1284 Chancy";Bleifrei;16.11.2022;1,965 sFr;1,905 sFr
1671562479-317;https://www.benzin-preis.ch/suche?next=2325;"Yvorne-Est

Les Bioleys, autoroute A9, Lausanne, 1853 Yvorne";Bleifrei;28.10.2022;1,960 sFr;1,930 sFr
1671562482-318;https://www.benzin-preis.ch/suche?next=2324;"Self 24h

Freiburgstrasse 31, 3174 Thörishaus";Bleifrei;18.04.2022;1,960 sFr;1,870 sFr
1671562485-319;https://www.benzin-preis.ch/suche?next=2323;"Tamoil

Rte de Fribourg 50, 1724 Le Mouret";Bleifrei;18.04.2022;1,960 sFr;1,870 sFr
1671562488-320;https://www.benzin-preis.ch/suche?next=2322;"BP-Garage Furka

Furkastr. 13, 3904 Naters";Bleifrei;18.04.2022;1,960 sFr;1,870 sFr
1671562490-321;https://www.benzin-preis.ch/suche?next=2321;"Avia

Oberdorf 14, 6166 Hasle LU";Bleifrei;12.04.2022;1,960 sFr;1,870 sFr
1671562492-322;https://www.benzin-preis.ch/suche?next=2320;"Avia

Hauptstr. 39, 6170 Schüpfheim";Bleifrei;12.04.2022;1,960 sFr;1,870 sFr
1671562495-323;https://www.benzin-preis.ch/suche?next=2319;"Avia

Geissenmoos 1, 6196 Marbach LU";Bleifrei;12.04.2022;1,960 sFr;1,870 sFr
1671562497-324;https://www.benzin-preis.ch/suche?next=2318;"Ad Garage

Färzbach 41d, 6197 Schangnau";Bleifrei;12.04.2022;1,960 sFr;1,870 sFr
1671562499-325;https://www.benzin-preis.ch/suche?next=2317;"Mini Prix

Route de Fribourg, 1634 La Roche FR";Bleifrei;18.04.2022;1,960 sFr;1,870 sFr
1671562502-326;https://www.benzin-preis.ch/suche?next=2316;"Garage Le Mouret

Route de Fribourg 8, 1724 Le Mouret";Bleifrei;18.04.2022;1,960 sFr;1,870 sFr
1671562505-327;https://www.benzin-preis.ch/suche?next=2315;"Yvorne-Ouest

Les boileys, Aautoroute A9, 1853 Yvorne";Bleifrei;28.10.2022;1,960 sFr;1,930 sFr
1671562508-328;https://www.benzin-preis.ch/suche?next=2314;"Agrola

Rainstr. 3, 8808 Pfäffikon SZ";Bleifrei;30.04.2022;1,960 sFr;1,850 sFr
1671562510-329;https://www.benzin-preis.ch/suche?next=2313;"Ruedi Rüssel

Weier, 3616 Schwarzenegg";Bleifrei;12.04.2022;1,960 sFr;1,870 sFr
1671562512-330;https://www.benzin-preis.ch/suche?next=2312;"BP Autobahn-Center Glarnerland Ost

Autobahnraststätte Ost A3, 8867 Niederurnen";Bleifrei;15.12.2022;1,960 sFr;1,960 sFr
1671562514-331;https://www.benzin-preis.ch/suche?next=2311;"Ikas Pneu Discount

Allmei 3, 3930 Visp";Bleifrei;18.04.2022;1,960 sFr;1,870 sFr
