web-scraper-order;web-scraper-start-url;Adresse;Art;Datum;Preis;Preis2
1671563003-172;https://www.benzin-preis.ch/suche-kanton?next=2484;"Oil

Pestalozzistr. 2, 8620 Wetzikon ZH";Diesel;27.05.2022;2,280 sFr;2,140 sFr
1671563005-173;https://www.benzin-preis.ch/suche-kanton?next=2483;"Eni Wetzikon

Zürcherstr. 22, 8620 Wetzikon ZH";Diesel;28.10.2022;2,280 sFr;2,140 sFr
1671563007-174;https://www.benzin-preis.ch/suche-kanton?next=2482;"Agip

Kantonststr., 3930 Eyholz";Diesel;04.07.2022;2,280 sFr;2,017 sFr
1671563009-175;https://www.benzin-preis.ch/suche-kanton?next=2481;"Coop Pronto

Altishoferstr. 29, 6252 Dagmersellen";Diesel;24.08.2022;2,280 sFr;2,677 sFr
1671563011-176;https://www.benzin-preis.ch/suche-kanton?next=2480;"station

ch Matagasses, 1268 Burtigny";Diesel;12.08.2022;2,280 sFr;2,077 sFr
1671563013-177;https://www.benzin-preis.ch/suche-kanton?next=2479;"BP

Bözingenstr. 100, 2500 Biel/Bienne";Diesel;26.10.2022;2,280 sFr;2,140 sFr
1671563015-178;https://www.benzin-preis.ch/suche-kanton?next=2478;"Avia

Zürcherstr. 5, 7320 Sargans";Diesel;28.10.2022;2,280 sFr;2,140 sFr
1671563017-179;https://www.benzin-preis.ch/suche-kanton?next=2477;"Garage Autopac SA

ch. des Fourches 1, 1305 Penthalaz";Diesel;07.04.2022;2,280 sFr;2,237 sFr
1671563019-180;https://www.benzin-preis.ch/suche-kanton?next=2476;"Gunzgen Raststätte Süd

Autobahntankstelle Gunzgen-Süd, 4617 Gunzgen";Diesel;18.04.2022;2,279 sFr;2,139 sFr
1671563021-181;https://www.benzin-preis.ch/suche-kanton?next=2475;"Shell

Feldhofstr. 2, 8610 Uster";Diesel;15.05.2022;2,275 sFr;2,132 sFr
1671563024-182;https://www.benzin-preis.ch/suche-kanton?next=2474;"Denner

rue de la Gare 2, 1373 Chavornay";Diesel;23.05.2022;2,270 sFr;2,097 sFr
1671563026-183;https://www.benzin-preis.ch/suche-kanton?next=2473;"Benzin Discount

Saanenstrasse, 3770 Zweisimmen";Diesel;04.07.2022;2,270 sFr;2,007 sFr
1671563027-184;https://www.benzin-preis.ch/suche-kanton?next=2472;"Agrola

Giessenstr. 4, 8717 Benken SG";Diesel;28.10.2022;2,270 sFr;2,130 sFr
1671563030-185;https://www.benzin-preis.ch/suche-kanton?next=2471;"Shell

Bernstrasse 50, 3175 Flamatt";Diesel;28.10.2022;2,270 sFr;2,130 sFr
1671563031-186;https://www.benzin-preis.ch/suche-kanton?next=2470;"BP

Bernstr. 6, 3175 Flamatt";Diesel;28.10.2022;2,270 sFr;2,130 sFr
1671563034-187;https://www.benzin-preis.ch/suche-kanton?next=2469;"Avia

Bundesplatz 2, 6003 Luzern";Diesel;06.11.2022;2,270 sFr;2,160 sFr
1671563036-188;https://www.benzin-preis.ch/suche-kanton?next=2468;"Avia

Tribschenstr. 19, 6005 Luzern";Diesel;06.11.2022;2,270 sFr;2,160 sFr
1671563037-189;https://www.benzin-preis.ch/suche-kanton?next=2467;"Ruedi Rüssel

Thunstr. 7, 3770 Zweisimmen";Diesel;04.07.2022;2,270 sFr;2,007 sFr
1671563040-190;https://www.benzin-preis.ch/suche-kanton?next=2466;"Shell

Reuchenettestr. 86, 2502 Biel/Bienne";Diesel;26.10.2022;2,270 sFr;2,130 sFr
1671563042-191;https://www.benzin-preis.ch/suche-kanton?next=2465;"Avia

Landenbergst. 35, 6000 Luzern";Diesel;06.11.2022;2,270 sFr;2,160 sFr
1671563044-192;https://www.benzin-preis.ch/suche-kanton?next=2464;"Agrola

Rickenstr. 68, 9630 Wattwil";Diesel;13.03.2022;2,270 sFr;2,197 sFr
1671563045-193;https://www.benzin-preis.ch/suche-kanton?next=2463;"Tamoil

Solothurnstr. 76 , 2500 Biel/Bienne";Diesel;26.10.2022;2,270 sFr;2,130 sFr
1671563048-194;https://www.benzin-preis.ch/suche-kanton?next=2462;"BP Service San Murezzan

Via San Gian 21, 7500 St. Moritz";Diesel;17.10.2022;2,260 sFr;2,123 sFr
1671563050-195;https://www.benzin-preis.ch/suche-kanton?next=2461;"Migrol Service Altdorf GmbH

Flüelerstrasse 154, 6460 Altdorf UR";Diesel;28.10.2022;2,260 sFr;2,120 sFr
1671563052-196;https://www.benzin-preis.ch/suche-kanton?next=2460;"Migrol

Haupstr. 145, 3212 Gurmels";Diesel;22.07.2022;2,260 sFr;2,027 sFr
1671563054-197;https://www.benzin-preis.ch/suche-kanton?next=2459;"Shell

Rue Auguste-Quiquerez 8, 2800 Delémont";Diesel;26.10.2022;2,260 sFr;2,120 sFr
1671563056-198;https://www.benzin-preis.ch/suche-kanton?next=2458;"Tamoil

Rte de Meyrin 210, 1217 Meyrin";Diesel;21.05.2022;2,260 sFr;2,017 sFr
1671563058-199;https://www.benzin-preis.ch/suche-kanton?next=2457;"Coop Pronto

Thunstrasse 18, 3770 Zweisimmen";Diesel;04.07.2022;2,260 sFr;1,997 sFr
1671563060-200;https://www.benzin-preis.ch/suche-kanton?next=2456;"Daetwyler Swiss Tec AG

Flugplatz, 3368 Bleienbach";Diesel;27.06.2022;2,260 sFr;1,997 sFr
1671563062-201;https://www.benzin-preis.ch/suche-kanton?next=2455;"Valora SA

rte de Prilly 2, 1023 Crissier";Diesel;07.11.2022;2,260 sFr;2,150 sFr
1671563064-202;https://www.benzin-preis.ch/suche-kanton?next=2454;"Agrola

Industriestr. 6, 6313 Menzingen";Diesel;06.11.2022;2,260 sFr;2,150 sFr
1671563066-203;https://www.benzin-preis.ch/suche-kanton?next=2453;"Migrol

Thunstrasse 16, 3770 Zweisimmen";Diesel;04.07.2022;2,260 sFr;1,997 sFr
1671563068-204;https://www.benzin-preis.ch/suche-kanton?next=2452;"Eni

Esslingerstr. 39, 8618 Oetwil am See";Diesel;25.09.2022;2,260 sFr;2,117 sFr
1671563070-205;https://www.benzin-preis.ch/suche-kanton?next=2451;"Avia

Rue des Bossons 106, 1213 Petit-Lancy";Diesel;15.04.2022;2,260 sFr;2,217 sFr
1671563072-206;https://www.benzin-preis.ch/suche-kanton?next=2450;"Avia

Hauptstrasse, 9514 Wuppenau";Diesel;12.08.2022;2,260 sFr;2,057 sFr
1671563074-207;https://www.benzin-preis.ch/suche-kanton?next=2449;"Kreuzgarage

Löwenstr. 1, 8133 Esslingen";Diesel;25.09.2022;2,260 sFr;2,117 sFr
1671563076-208;https://www.benzin-preis.ch/suche-kanton?next=2448;"Simon

ZI Moulin du Choc B, 1122 Romanel-sur-Morges";Diesel;04.04.2022;2,260 sFr;2,197 sFr
1671563078-209;https://www.benzin-preis.ch/suche-kanton?next=2447;"Agrola

Route de moutier 62, 2800 Delémont";Diesel;26.10.2022;2,260 sFr;2,120 sFr
1671563141-210;https://www.benzin-preis.ch/suche-kanton?next=2446;"Migrol

Aegeristr. 2 , 6417 Sattel";Diesel;23.10.2022;2,260 sFr;2,123 sFr
1671563144-211;https://www.benzin-preis.ch/suche-kanton?next=2445;"Ruedi Rüssel

Gersauerstrasse 82, 6440 Brunnen";Diesel;29.10.2022;2,260 sFr;2,120 sFr
1671563146-212;https://www.benzin-preis.ch/suche-kanton?next=2444;"Agrola

Bernstrasse, 6144 Zell LU";Diesel;12.11.2022;2,255 sFr;2,145 sFr
1671563148-213;https://www.benzin-preis.ch/suche-kanton?next=2443;"Agrola TopShop

Schürmatt 3, 6247 Schötz";Diesel;13.11.2022;2,255 sFr;2,145 sFr
1671563150-214;https://www.benzin-preis.ch/suche-kanton?next=2442;"Autohaus Neuheim

Edlibachstrasse 4, 6345 Neuheim";Diesel;06.11.2022;2,250 sFr;2,140 sFr
1671563152-215;https://www.benzin-preis.ch/suche-kanton?next=2441;"Avia-Tankstelle

Edlibachstrasse 40, 6345 Neuheim";Diesel;06.11.2022;2,250 sFr;2,140 sFr
1671563176-216;https://www.benzin-preis.ch/suche-kanton?next=2440;"Coop

Ringstr. 31, 7000 Chur";Diesel;01.11.2022;2,250 sFr;2,110 sFr
1671563181-217;https://www.benzin-preis.ch/suche-kanton?next=2439;"station Migrol

en Félezin, 1032 Romanel-s-Lausanne";Diesel;21.10.2022;2,250 sFr;2,113 sFr
1671563183-218;https://www.benzin-preis.ch/suche-kanton?next=2438;"Socar

Rue Industrielle 70, 2740 Moutier";Diesel;26.10.2022;2,250 sFr;2,110 sFr
1671563188-219;https://www.benzin-preis.ch/suche-kanton?next=2437;"Avia

Masanserstr. 133 , 7000 Chur";Diesel;08.11.2022;2,250 sFr;2,140 sFr
1671563190-220;https://www.benzin-preis.ch/suche-kanton?next=2436;"Eni

Masanserstr. 61, 7000 Chur";Diesel;08.11.2022;2,250 sFr;2,140 sFr
1671563192-221;https://www.benzin-preis.ch/suche-kanton?next=2435;"Tamoil

Rte de Riddes 22, 1912 Leytron";Diesel;18.04.2022;2,250 sFr;2,207 sFr
1671563194-222;https://www.benzin-preis.ch/suche-kanton?next=2434;"Coop

Route de Delémont 13, 2830 Courrendlin";Diesel;26.10.2022;2,250 sFr;2,110 sFr
1671563196-223;https://www.benzin-preis.ch/suche-kanton?next=2433;"Amag AG Davos

Talstrasse 22, 7270 Davos Platz";Diesel;06.11.2022;2,250 sFr;2,140 sFr
1671563198-224;https://www.benzin-preis.ch/suche-kanton?next=2432;"Freie Tankstelle

Furkastrasse 401, 3998 Gluringen";Diesel;28.10.2022;2,250 sFr;2,110 sFr
1671563201-225;https://www.benzin-preis.ch/suche-kanton?next=2431;"Jubin

Route de France 22 , 2805 Soyhières";Diesel;26.10.2022;2,250 sFr;2,110 sFr
1671563203-226;https://www.benzin-preis.ch/suche-kanton?next=2430;"Coop Pronto

Talstrasse 28e, 7270 Davos Platz";Diesel;06.11.2022;2,250 sFr;2,140 sFr
1671563205-227;https://www.benzin-preis.ch/suche-kanton?next=2429;"Garage Abegglen

Hauptstr. 243, 3855 Brienz BE";Diesel;12.04.2022;2,250 sFr;2,207 sFr
1671563207-228;https://www.benzin-preis.ch/suche-kanton?next=2428;"Avia

Luzernerstr. 56, 6010 Kriens";Diesel;06.11.2022;2,250 sFr;2,140 sFr
1671563209-229;https://www.benzin-preis.ch/suche-kanton?next=2427;"Owi-Land AG

Brünigstr. 200, 6074 Giswil";Diesel;24.10.2022;2,250 sFr;2,113 sFr
1671563211-230;https://www.benzin-preis.ch/suche-kanton?next=2426;"Spuntino

San Bastiaun 55, 7503 Samedan";Diesel;16.10.2022;2,250 sFr;2,117 sFr
1671563213-231;https://www.benzin-preis.ch/suche-kanton?next=2425;"Landi

Rütimatt 2, 6218 Ettiswil";Diesel;12.11.2022;2,250 sFr;2,140 sFr
1671563215-232;https://www.benzin-preis.ch/suche-kanton?next=2424;"Tamoil

Surentalstrasse , 6210 Sursee";Diesel;12.11.2022;2,250 sFr;2,140 sFr
1671563217-233;https://www.benzin-preis.ch/suche-kanton?next=2423;"Socar

Willikonerstr. 66, 8618 Oetwil am See";Diesel;25.09.2022;2,250 sFr;2,107 sFr
1671563220-234;https://www.benzin-preis.ch/suche-kanton?next=2422;"BP

Rickenstrasse, 9630 Wattwil";Diesel;13.03.2022;2,250 sFr;2,177 sFr
1671563222-235;https://www.benzin-preis.ch/suche-kanton?next=2421;"Coop Pronto

Spundisstr. 11, 7000 Chur";Diesel;01.11.2022;2,250 sFr;2,110 sFr
1671563224-236;https://www.benzin-preis.ch/suche-kanton?next=2420;"Tamoil Garage Montani SA

Gemmistrasse 40, 3970 Salgesch";Diesel;28.10.2022;2,250 sFr;2,110 sFr
1671563226-237;https://www.benzin-preis.ch/suche-kanton?next=2419;"Avia

Moosbachstr. 9, 4911 Schwarzhäusern";Diesel;13.11.2022;2,250 sFr;2,140 sFr
1671563228-238;https://www.benzin-preis.ch/suche-kanton?next=2418;"Agrola

Steigstr. 8, 9220 Bischofszell";Diesel;13.03.2022;2,250 sFr;2,177 sFr
1671563230-239;https://www.benzin-preis.ch/suche-kanton?next=2417;"Tamoil

Luzernstr. 33, 6144 Zell LU";Diesel;12.11.2022;2,250 sFr;2,140 sFr
1671563232-240;https://www.benzin-preis.ch/suche-kanton?next=2416;"Coop

Solothurnstr. 132 , 2500 Biel/Bienne";Diesel;26.10.2022;2,250 sFr;2,110 sFr
1671563234-241;https://www.benzin-preis.ch/suche-kanton?next=2415;"Shell

Bleienbachstrasse 54, 4900 Langenthal";Diesel;13.11.2022;2,250 sFr;2,140 sFr
1671563237-242;https://www.benzin-preis.ch/suche-kanton?next=2414;"Socar

Moosgasse, 6210 Sursee";Diesel;12.11.2022;2,250 sFr;2,140 sFr
1671563239-243;https://www.benzin-preis.ch/suche-kanton?next=2413;"Landi

rte de Dizy 1, 1304 Cossonay-Ville";Diesel;07.04.2022;2,250 sFr;2,207 sFr
1671563241-244;https://www.benzin-preis.ch/suche-kanton?next=2412;"Scall

Hauptstr. 1, 5113 Holderbank AG";Diesel;09.03.2022;2,249 sFr;2,056 sFr
1671563243-245;https://www.benzin-preis.ch/suche-kanton?next=2411;"Ruedi Rüssel

Hendschikerstrasse 9, 5600 Lenzburg";Diesel;22.08.2022;2,240 sFr;1,997 sFr
1671563245-246;https://www.benzin-preis.ch/suche-kanton?next=2410;"Mini Prix

Route de Bienne 1, 2605 Sonceboz-Sombeval";Diesel;26.10.2022;2,240 sFr;2,100 sFr
1671563247-247;https://www.benzin-preis.ch/suche-kanton?next=2409;"Coop

Oltnerstrasse 127, 4663 Aarburg";Diesel;06.04.2022;2,240 sFr;2,177 sFr
1671563249-248;https://www.benzin-preis.ch/suche-kanton?next=2408;"Coop Pronto

Bernstrasse 30, 3175 Flamatt";Diesel;28.10.2022;2,240 sFr;2,100 sFr
1671563251-249;https://www.benzin-preis.ch/suche-kanton?next=2407;"ABC Garage R. Schlegel

Zugerstr. 30, 6403 Küssnacht am Rigi";Diesel;13.11.2022;2,240 sFr;2,130 sFr
1671563253-250;https://www.benzin-preis.ch/suche-kanton?next=2406;"Schachengarage

Looweg 2, 9463 Oberriet SG";Diesel;10.05.2022;2,240 sFr;2,097 sFr
1671563255-251;https://www.benzin-preis.ch/suche-kanton?next=2405;"Migrol Service Olten

Aarburgerstr. 115, 4600 Olten";Diesel;06.04.2022;2,240 sFr;2,177 sFr
1671563257-252;https://www.benzin-preis.ch/suche-kanton?next=2404;"Avia

Bergstr. 24 a, 6410 Goldau";Diesel;23.10.2022;2,240 sFr;2,103 sFr
1671563259-253;https://www.benzin-preis.ch/suche-kanton?next=2403;"Migrol

Langacker, 9230 Flawil";Diesel;20.04.2022;2,240 sFr;2,007 sFr
1671563262-254;https://www.benzin-preis.ch/suche-kanton?next=2402;"Coop

Wattstrasse 3, 9240 Uzwil";Diesel;26.04.2022;2,240 sFr;2,147 sFr
1671563264-255;https://www.benzin-preis.ch/suche-kanton?next=2401;"Voegtlin-Meyer

Bruggerstr. 28, 5413 Birmenstorf AG";Diesel;27.05.2022;2,240 sFr;2,067 sFr
1671563267-256;https://www.benzin-preis.ch/suche-kanton?next=2400;"Stop+Go Garage Schneider

Bruggerstr. 6, 5413 Birmenstorf AG";Diesel;27.05.2022;2,240 sFr;2,067 sFr
1671563269-257;https://www.benzin-preis.ch/suche-kanton?next=2399;"Coop Pronto

Furkastrasse, 3984 Fiesch";Diesel;28.10.2022;2,240 sFr;2,100 sFr
1671563271-258;https://www.benzin-preis.ch/suche-kanton?next=2398;"Garage Gebrueder Wyden

Fürgangen, 3997 Bellwald";Diesel;28.10.2022;2,240 sFr;2,100 sFr
1671563273-259;https://www.benzin-preis.ch/suche-kanton?next=2397;"Bp Central Garage

Hauptstr., 3860 Meiringen";Diesel;24.10.2022;2,240 sFr;2,103 sFr
1671563275-260;https://www.benzin-preis.ch/suche-kanton?next=2396;"MACRO SWISS ENERGY AG

Sedelstr. 7, 6020 Emmenbrücke";Diesel;06.11.2022;2,240 sFr;2,130 sFr
1671563277-261;https://www.benzin-preis.ch/suche-kanton?next=2395;"Shell

Prätigauerstrasse, 7302 Landquart";Diesel;06.11.2022;2,240 sFr;2,130 sFr
1671563279-262;https://www.benzin-preis.ch/suche-kanton?next=2394;"Coop Pronto

Dorfstrasse 171, 7220 Schiers";Diesel;06.11.2022;2,240 sFr;2,130 sFr
1671563282-263;https://www.benzin-preis.ch/suche-kanton?next=2393;"Coop Pronto

Zugerstrasse 40 , 6403 Küssnacht am Rigi";Diesel;13.11.2022;2,240 sFr;2,130 sFr
1671563284-264;https://www.benzin-preis.ch/suche-kanton?next=2392;"Eni

Baselstr. 22, 4202 Duggingen";Diesel;26.10.2022;2,240 sFr;2,100 sFr
1671563286-265;https://www.benzin-preis.ch/suche-kanton?next=2391;"Socar

Herrengasse 38, 6430 Schwyz";Diesel;24.10.2022;2,240 sFr;2,103 sFr
1671563288-266;https://www.benzin-preis.ch/suche-kanton?next=2390;"Eni

Via Cantonale, 6818 Melano";Diesel;21.03.2022;2,230 sFr;2,227 sFr
1671563290-267;https://www.benzin-preis.ch/suche-kanton?next=2389;"giola

Via Cantonale 59, 6818 Melano";Diesel;21.03.2022;2,230 sFr;2,227 sFr
1671563292-268;https://www.benzin-preis.ch/suche-kanton?next=2388;"Eni

Via Cantonale 10, 6818 Melano";Diesel;21.03.2022;2,230 sFr;2,227 sFr
1671563294-269;https://www.benzin-preis.ch/suche-kanton?next=2387;"Merillat

Rue Pierre-Pertuis 16, 2605 Sonceboz-Sombeval";Diesel;26.10.2022;2,230 sFr;2,090 sFr
1671563296-270;https://www.benzin-preis.ch/suche-kanton?next=2386;"Shell

Rue de Soleure 4, 2740 Moutier";Diesel;26.10.2022;2,230 sFr;2,090 sFr
1671563298-271;https://www.benzin-preis.ch/suche-kanton?next=2385;"Coop

Luzernstrasse 24b, 4950 Huttwil";Diesel;12.11.2022;2,230 sFr;2,120 sFr
1671563300-272;https://www.benzin-preis.ch/suche-kanton?next=2384;"Garage Steinmann

Luzernerstrasse 23, 6247 Schötz";Diesel;13.11.2022;2,230 sFr;2,120 sFr
1671563302-273;https://www.benzin-preis.ch/suche-kanton?next=2383;"Migrol Tankstelle

Hauptstr. 69, 2557 Studen BE";Diesel;22.07.2022;2,230 sFr;1,997 sFr
1671563304-274;https://www.benzin-preis.ch/suche-kanton?next=2382;"Eni

Le Reymond 8, 2300 La Chaux-de-Fonds";Diesel;14.07.2022;2,230 sFr;
1671563306-275;https://www.benzin-preis.ch/suche-kanton?next=2381;"HK

rue des Entrepôts 29 , 2300 La Chaux-de-Fonds";Diesel;14.07.2022;2,230 sFr;
1671563308-276;https://www.benzin-preis.ch/suche-kanton?next=2380;"Jubin

rue des Gorges 18, 2740 Moutier";Diesel;26.10.2022;2,230 sFr;2,090 sFr
1671563310-277;https://www.benzin-preis.ch/suche-kanton?next=2379;"Avia

Seeburgstr. 1, 6000 Luzern";Diesel;12.04.2022;2,230 sFr;2,187 sFr
1671563312-278;https://www.benzin-preis.ch/suche-kanton?next=2378;"Transit-Garage Müller AG

Gotthardstr. 8 , 6410 Goldau";Diesel;23.10.2022;2,230 sFr;2,093 sFr
1671563314-279;https://www.benzin-preis.ch/suche-kanton?next=2377;"Ruedi Rüssel

Goldauerstr. 8, 6416 Steinerberg";Diesel;23.10.2022;2,230 sFr;2,093 sFr
1671563316-280;https://www.benzin-preis.ch/suche-kanton?next=2376;"Gustoil

Bernstrasse 7, 4923 Wynau";Diesel;04.09.2022;2,230 sFr;2,017 sFr
1671563318-281;https://www.benzin-preis.ch/suche-kanton?next=2375;"Station service Piccand

Rte de Drize 73, 1234 Vessy";Diesel;16.04.2022;2,230 sFr;2,187 sFr
1671563321-282;https://www.benzin-preis.ch/suche-kanton?next=2374;"Socar

via Carlo Maderno 56, 6825 Capolago";Diesel;21.03.2022;2,230 sFr;2,227 sFr
1671563323-283;https://www.benzin-preis.ch/suche-kanton?next=2373;"Ruedi Rüssel

Gotthardstr. 69, 6410 Goldau";Diesel;23.10.2022;2,230 sFr;2,093 sFr
1671563324-284;https://www.benzin-preis.ch/suche-kanton?next=2372;"BP Thurau

Raststätte Thurau, 9523 Züberwagen";Diesel;11.10.2022;2,230 sFr;2,097 sFr
1671563326-285;https://www.benzin-preis.ch/suche-kanton?next=2371;"BP

Staldenhof, 6000 Luzern";Diesel;14.11.2022;2,230 sFr;2,120 sFr
1671563329-286;https://www.benzin-preis.ch/suche-kanton?next=2370;"Shell

Oltenstr. 50, 4702 Oensingen";Diesel;31.03.2022;2,230 sFr;2,157 sFr
1671563331-287;https://www.benzin-preis.ch/suche-kanton?next=2369;"Agip

Solothurnerstr. 22, 4614 Hägendorf";Diesel;01.04.2022;2,230 sFr;2,167 sFr
1671563333-288;https://www.benzin-preis.ch/suche-kanton?next=2368;"Oelteam AG

Emmentalstr. 45, 3510 Konolfingen";Diesel;03.11.2022;2,230 sFr;2,090 sFr
1671563335-289;https://www.benzin-preis.ch/suche-kanton?next=2367;"Oelteam AG

Dättlig 10, 3507 Biglen";Diesel;03.11.2022;2,230 sFr;2,090 sFr
1671563337-290;https://www.benzin-preis.ch/suche-kanton?next=2366;"Pneuhaus Gettnau

Dorfstrasse, 6142 Gettnau";Diesel;12.11.2022;2,230 sFr;2,120 sFr
1671563338-291;https://www.benzin-preis.ch/suche-kanton?next=2365;"Socar

Sankt Jakobs-Strasse 70, 4132 Muttenz";Diesel;25.07.2022;2,230 sFr;1,997 sFr
1671563341-292;https://www.benzin-preis.ch/suche-kanton?next=2364;"Coop

Baslerstr. 5, 4102 Binningen";Diesel;26.10.2022;2,230 sFr;2,090 sFr
1671563342-293;https://www.benzin-preis.ch/suche-kanton?next=2363;"LANDI Zola AG

Kempttalstr., 8330 Pfäffikon ZH";Diesel;30.08.2022;2,230 sFr;2,007 sFr
1671563345-294;https://www.benzin-preis.ch/suche-kanton?next=2362;"Angelini Hoch- und Tiefbau

Serlas, 7525 S-chanf";Diesel;16.10.2022;2,230 sFr;2,097 sFr
1671563347-295;https://www.benzin-preis.ch/suche-kanton?next=2361;"Migrol

Luzernerstr. 51, 6247 Schötz";Diesel;13.11.2022;2,230 sFr;2,120 sFr
1671563349-296;https://www.benzin-preis.ch/suche-kanton?next=2360;"AD Garage Mühle

G.-F. Heilmann-Str.  16, 2500 Biel/Bienne";Diesel;26.10.2022;2,230 sFr;2,090 sFr
1671563351-297;https://www.benzin-preis.ch/suche-kanton?next=2359;"Avia

Bernstr. 13 , 4923 Wynau";Diesel;04.09.2022;2,230 sFr;2,017 sFr
1671563353-298;https://www.benzin-preis.ch/suche-kanton?next=2358;"Migrol Service La Punt 

Via Chantunela 4, 7522 La Punt-Chamues-ch";Diesel;16.10.2022;2,220 sFr;2,087 sFr
1671563355-299;https://www.benzin-preis.ch/suche-kanton?next=2357;"Auto Pfister AG

Cho d'Punt, 7503 Samedan";Diesel;16.10.2022;2,220 sFr;2,087 sFr
1671563357-300;https://www.benzin-preis.ch/suche-kanton?next=2356;"Räuber Oel

Grimselstrasse, 3862 Innertkirchen";Diesel;24.10.2022;2,220 sFr;2,083 sFr
1671563359-301;https://www.benzin-preis.ch/suche-kanton?next=2355;"Ruedi Rüssel

Seestr. 1375, 9322 Egnach";Diesel;22.08.2022;2,220 sFr;1,977 sFr
1671563362-302;https://www.benzin-preis.ch/suche-kanton?next=2354;"Shell Kriens Mattenhof

Nidfeldstrasse 10, 6010 Kriens";Diesel;01.10.2022;2,220 sFr;2,107 sFr
1671563364-303;https://www.benzin-preis.ch/suche-kanton?next=2353;"Merillat

Quartier de la Verrerie 67, 2740 Moutier";Diesel;26.10.2022;2,220 sFr;2,080 sFr
1671563366-304;https://www.benzin-preis.ch/suche-kanton?next=2352;"Tamoil 

Allmeindstr. 2, 8716 Schmerikon";Diesel;17.10.2022;2,220 sFr;2,083 sFr
1671563368-305;https://www.benzin-preis.ch/suche-kanton?next=2351;"Avia

Baselstr. 16, 4222 Zwingen";Diesel;26.10.2022;2,220 sFr;2,080 sFr
1671563370-306;https://www.benzin-preis.ch/suche-kanton?next=2350;"Agrola

Grosszelgstr., 5436 Würenlos";Diesel;28.03.2022;2,220 sFr;2,147 sFr
1671563373-307;https://www.benzin-preis.ch/suche-kanton?next=2349;"Toggenburger

Bleikenstr. 45, 9630 Wattwil";Diesel;09.04.2022;2,220 sFr;2,177 sFr
1671563375-308;https://www.benzin-preis.ch/suche-kanton?next=2348;"Coop Pronto

Route de la Gemmi, 3960 Sierre";Diesel;28.10.2022;2,220 sFr;2,080 sFr
1671563377-309;https://www.benzin-preis.ch/suche-kanton?next=2347;"Garage Walpen Auto Center Ag

Überhengertstrasse, 3983 Mörel";Diesel;28.10.2022;2,220 sFr;2,080 sFr
1671563379-310;https://www.benzin-preis.ch/suche-kanton?next=2346;"Socar

Via Franco Zorzi 4, 6850 Mendrisio";Diesel;21.03.2022;2,220 sFr;2,217 sFr
1671563381-311;https://www.benzin-preis.ch/suche-kanton?next=2345;"Agrola

Kantonsstr. 26, 3940 Steg VS";Diesel;28.10.2022;2,220 sFr;2,080 sFr
1671563384-312;https://www.benzin-preis.ch/suche-kanton?next=2344;"Oeltrans AG

Lammi, 3860 Schattenhalb";Diesel;24.10.2022;2,220 sFr;2,083 sFr
1671563387-313;https://www.benzin-preis.ch/suche-kanton?next=2343;"BP

Sandackerstr. 16, 9245 Oberbüren";Diesel;13.10.2022;2,220 sFr;2,087 sFr
1671563389-314;https://www.benzin-preis.ch/suche-kanton?next=2342;"Eni

Hauptstr., 8782 Rüti GL";Diesel;18.10.2022;2,220 sFr;2,083 sFr
1671563391-315;https://www.benzin-preis.ch/suche-kanton?next=2341;"Socar

Stapfen, 3862 Innertkirchen";Diesel;24.10.2022;2,220 sFr;2,083 sFr
1671563394-316;https://www.benzin-preis.ch/suche-kanton?next=2340;"BP

St. Dionys 9, 8645 Rapperswil-Jona";Diesel;17.10.2022;2,220 sFr;2,083 sFr
1671563396-317;https://www.benzin-preis.ch/suche-kanton?next=2339;"Flueckiger S Ag

Huttwilstrasse, 4944 Auswil";Diesel;12.11.2022;2,220 sFr;2,110 sFr
1671563398-318;https://www.benzin-preis.ch/suche-kanton?next=2338;"Simond SA

rte Genève 17, 1033 Cheseaux-Lausanne";Diesel;25.10.2022;2,220 sFr;2,083 sFr
1671563400-319;https://www.benzin-preis.ch/suche-kanton?next=2337;"Niederer Autobetrieb AG

Kerenzerbergstr. 74 , 8757 Filzbach";Diesel;20.10.2022;2,220 sFr;2,083 sFr
1671563403-320;https://www.benzin-preis.ch/suche-kanton?next=2336;"Avia

Baselstr. 22, 4202 Duggingen";Diesel;26.10.2022;2,220 sFr;2,080 sFr
